cell_id,cell_id,level1class,n_genes_by_counts,total_counts,label,n_genes,total_counts_mt,pct_counts_mt
1772062113_G05,1772062113_G05,oligodendrocytes,2764,11752.0,oligodendrocytes,2765,0.0,0.0
1772062111_C08,1772062111_C08,oligodendrocytes,3116,15712.0,oligodendrocytes,3116,0.0,0.0
1772062109_A03,1772062109_A03,oligodendrocytes,3097,10219.0,oligodendrocytes,3097,0.0,0.0
1772062111_C01,1772062111_C01,oligodendrocytes,3169,13663.0,oligodendrocytes,3169,0.0,0.0
1772062111_E06,1772062111_E06,oligodendrocytes,2827,13274.0,oligodendrocytes,2827,0.0,0.0
1772062109_H10,1772062109_H10,oligodendrocytes,2974,10993.0,oligodendrocytes,2975,0.0,0.0
1772066108_H11,1772066108_H11,oligodendrocytes,4191,15982.0,oligodendrocytes,4193,0.0,0.0
1772063077_C03,1772063077_C03,oligodendrocytes,4205,13503.0,oligodendrocytes,4206,0.0,0.0
1772062116_A12,1772062116_A12,oligodendrocytes,3673,15068.0,oligodendrocytes,3673,0.0,0.0
1772062109_E07,1772062109_E07,oligodendrocytes,4440,18162.0,oligodendrocytes,4441,0.0,0.0
1772066099_H01,1772066099_H01,oligodendrocytes,4363,16861.0,oligodendrocytes,4364,0.0,0.0
1772062128_B11,1772062128_B11,oligodendrocytes,2578,10637.0,oligodendrocytes,2578,0.0,0.0
1772062116_H06,1772062116_H06,oligodendrocytes,4842,21832.0,oligodendrocytes,4842,0.0,0.0
1772062113_D10,1772062113_D10,oligodendrocytes,3189,12240.0,oligodendrocytes,3189,0.0,0.0
1772062109_G03,1772062109_G03,oligodendrocytes,4262,18184.0,oligodendrocytes,4263,0.0,0.0
1772062114_B01,1772062114_B01,oligodendrocytes,3445,13970.0,oligodendrocytes,3446,0.0,0.0
1772062113_H02,1772062113_H02,oligodendrocytes,5107,20986.0,oligodendrocytes,5108,0.0,0.0
1772063074_C02,1772063074_C02,oligodendrocytes,3045,12357.0,oligodendrocytes,3045,0.0,0.0
1772062118_E08,1772062118_E08,oligodendrocytes,3468,13042.0,oligodendrocytes,3468,0.0,0.0
1772066099_B12,1772066099_B12,oligodendrocytes,5128,21016.0,oligodendrocytes,5128,0.0,0.0
1772063077_B07,1772063077_B07,oligodendrocytes,5516,23544.0,oligodendrocytes,5516,0.0,0.0
1772066096_C01,1772066096_C01,oligodendrocytes,2921,11958.0,oligodendrocytes,2921,0.0,0.0
1772062114_B10,1772062114_B10,oligodendrocytes,2980,10813.0,oligodendrocytes,2980,0.0,0.0
1772062113_B09,1772062113_B09,oligodendrocytes,4311,19132.0,oligodendrocytes,4312,0.0,0.0
1772062113_D01,1772062113_D01,oligodendrocytes,4405,21402.0,oligodendrocytes,4407,0.0,0.0
1772062109_E08,1772062109_E08,oligodendrocytes,3683,14499.0,oligodendrocytes,3683,0.0,0.0
1772062113_D08,1772062113_D08,oligodendrocytes,3502,14695.0,oligodendrocytes,3502,0.0,0.0
1772062113_G12,1772062113_G12,oligodendrocytes,3584,21014.0,oligodendrocytes,3586,0.0,0.0
1772066089_C04,1772066089_C04,oligodendrocytes,5226,17600.0,oligodendrocytes,5227,0.0,0.0
1772062115_H08,1772062115_H08,oligodendrocytes,3662,13112.0,oligodendrocytes,3662,0.0,0.0
1772062116_F01,1772062116_F01,oligodendrocytes,4842,26160.0,oligodendrocytes,4844,0.0,0.0
1772062115_C03,1772062115_C03,oligodendrocytes,3499,13391.0,oligodendrocytes,3499,0.0,0.0
1772067076_H05,1772067076_H05,oligodendrocytes,3660,16462.0,oligodendrocytes,3660,0.0,0.0
1772062115_G07,1772062115_G07,oligodendrocytes,3322,12083.0,oligodendrocytes,3322,0.0,0.0
1772066108_H05,1772066108_H05,oligodendrocytes,3443,11118.0,oligodendrocytes,3444,0.0,0.0
1772066089_E05,1772066089_E05,oligodendrocytes,3858,15658.0,oligodendrocytes,3859,0.0,0.0
1772062118_G05,1772062118_G05,oligodendrocytes,2844,9754.0,oligodendrocytes,2845,0.0,0.0
1772071041_E05,1772071041_E05,oligodendrocytes,1853,5985.0,oligodendrocytes,1853,0.0,0.0
1772063061_H11,1772063061_H11,oligodendrocytes,2384,7936.0,oligodendrocytes,2384,0.0,0.0
1772067054_A11,1772067054_A11,oligodendrocytes,1622,4371.0,oligodendrocytes,1622,0.0,0.0
1772067065_G08,1772067065_G08,oligodendrocytes,2220,5758.0,oligodendrocytes,2220,0.0,0.0
1772071040_D02,1772071040_D02,oligodendrocytes,3130,11537.0,oligodendrocytes,3130,0.0,0.0
1772071041_G10,1772071041_G10,oligodendrocytes,3142,10388.0,oligodendrocytes,3142,0.0,0.0
1772067066_C04,1772067066_C04,oligodendrocytes,2235,9419.0,oligodendrocytes,2235,0.0,0.0
1772071041_F05,1772071041_F05,oligodendrocytes,1914,6604.0,oligodendrocytes,1914,0.0,0.0
1772063070_E07,1772063070_E07,oligodendrocytes,4076,22078.0,oligodendrocytes,4077,0.0,0.0
1772063070_H07,1772063070_H07,oligodendrocytes,1950,8358.0,oligodendrocytes,1952,0.0,0.0
1772071041_F06,1772071041_F06,oligodendrocytes,4147,17393.0,oligodendrocytes,4149,0.0,0.0
1772067066_B04,1772067066_B04,oligodendrocytes,3367,15792.0,oligodendrocytes,3367,0.0,0.0
1772067060_G06,1772067060_G06,oligodendrocytes,5068,22002.0,oligodendrocytes,5068,0.0,0.0
1772067074_F09,1772067074_F09,oligodendrocytes,4093,16128.0,oligodendrocytes,4093,0.0,0.0
1772071040_C12,1772071040_C12,oligodendrocytes,4231,15025.0,oligodendrocytes,4231,0.0,0.0
1772071040_C10,1772071040_C10,oligodendrocytes,3064,11083.0,oligodendrocytes,3064,0.0,0.0
1772058148_G09,1772058148_G09,oligodendrocytes,2668,8501.0,oligodendrocytes,2668,0.0,0.0
1772067066_H05,1772067066_H05,oligodendrocytes,1794,5080.0,oligodendrocytes,1794,0.0,0.0
1772067059_D11,1772067059_D11,oligodendrocytes,4601,20258.0,oligodendrocytes,4602,0.0,0.0
1772066110_A04,1772066110_A04,oligodendrocytes,2651,7639.0,oligodendrocytes,2652,0.0,0.0
1772067064_G04,1772067064_G04,oligodendrocytes,2419,9226.0,oligodendrocytes,2419,0.0,0.0
1772067064_H01,1772067064_H01,oligodendrocytes,3283,12311.0,oligodendrocytes,3284,0.0,0.0
1772067073_D10,1772067073_D10,oligodendrocytes,2209,7265.0,oligodendrocytes,2209,0.0,0.0
1772067073_F06,1772067073_F06,oligodendrocytes,2388,9869.0,oligodendrocytes,2388,0.0,0.0
1772071041_D10,1772071041_D10,oligodendrocytes,4965,19309.0,oligodendrocytes,4965,0.0,0.0
1772058148_F07,1772058148_F07,oligodendrocytes,3147,12748.0,oligodendrocytes,3147,0.0,0.0
1772067069_D04,1772067069_D04,oligodendrocytes,3479,20623.0,oligodendrocytes,3480,0.0,0.0
1772058148_A01,1772058148_A01,oligodendrocytes,2378,7580.0,oligodendrocytes,2378,0.0,0.0
1772058148_G08,1772058148_G08,oligodendrocytes,2669,8622.0,oligodendrocytes,2669,0.0,0.0
1772067064_B10,1772067064_B10,oligodendrocytes,2756,9543.0,oligodendrocytes,2756,0.0,0.0
1772071036_G02,1772071036_G02,oligodendrocytes,3560,11590.0,oligodendrocytes,3561,0.0,0.0
1772063070_G01,1772063070_G01,oligodendrocytes,3497,13395.0,oligodendrocytes,3497,0.0,0.0
1772067070_H09,1772067070_H09,oligodendrocytes,1723,5923.0,oligodendrocytes,1723,0.0,0.0
1772058148_G11,1772058148_G11,oligodendrocytes,2419,7608.0,oligodendrocytes,2419,0.0,0.0
1772067066_E12,1772067066_E12,oligodendrocytes,1684,6776.0,oligodendrocytes,1684,0.0,0.0
1772067064_D10,1772067064_D10,oligodendrocytes,3103,13045.0,oligodendrocytes,3104,0.0,0.0
1772067063_B07,1772067063_B07,oligodendrocytes,2803,11066.0,oligodendrocytes,2803,0.0,0.0
1772062118_D03,1772062118_D03,oligodendrocytes,2560,7997.0,oligodendrocytes,2561,0.0,0.0
1772067074_F05,1772067074_F05,oligodendrocytes,2641,9285.0,oligodendrocytes,2641,0.0,0.0
1772071040_C04,1772071040_C04,oligodendrocytes,2648,10724.0,oligodendrocytes,2648,0.0,0.0
1772063070_C06,1772063070_C06,oligodendrocytes,2541,9345.0,oligodendrocytes,2541,0.0,0.0
1772058148_A03,1772058148_A03,oligodendrocytes,2589,8303.0,oligodendrocytes,2589,0.0,0.0
1772058148_B08,1772058148_B08,oligodendrocytes,3797,12318.0,oligodendrocytes,3797,0.0,0.0
1772058148_D07,1772058148_D07,oligodendrocytes,2704,9440.0,oligodendrocytes,2704,0.0,0.0
1772067073_C02,1772067073_C02,oligodendrocytes,2555,9059.0,oligodendrocytes,2555,0.0,0.0
1772067073_G10,1772067073_G10,oligodendrocytes,2919,9717.0,oligodendrocytes,2919,0.0,0.0
1772062116_C06,1772062116_C06,oligodendrocytes,2594,8696.0,oligodendrocytes,2594,0.0,0.0
1772062116_A02,1772062116_A02,oligodendrocytes,2463,6953.0,oligodendrocytes,2463,0.0,0.0
1772062116_G03,1772062116_G03,oligodendrocytes,2303,7295.0,oligodendrocytes,2303,0.0,0.0
1772062118_D02,1772062118_D02,oligodendrocytes,2533,7785.0,oligodendrocytes,2533,0.0,0.0
1772067073_E11,1772067073_E11,oligodendrocytes,2370,6991.0,oligodendrocytes,2370,0.0,0.0
1772063062_B03,1772063062_B03,oligodendrocytes,4395,15381.0,oligodendrocytes,4395,0.0,0.0
1772071040_A06,1772071040_A06,oligodendrocytes,5296,19776.0,oligodendrocytes,5296,0.0,0.0
1772058148_F02,1772058148_F02,oligodendrocytes,3117,10723.0,oligodendrocytes,3117,0.0,0.0
1772058148_A10,1772058148_A10,oligodendrocytes,2745,9328.0,oligodendrocytes,2745,0.0,0.0
1772067074_D12,1772067074_D12,oligodendrocytes,1911,5248.0,oligodendrocytes,1913,0.0,0.0
1772066080_B04,1772066080_B04,oligodendrocytes,2791,9806.0,oligodendrocytes,2791,0.0,0.0
1772062116_F05,1772062116_F05,oligodendrocytes,2825,10148.0,oligodendrocytes,2825,0.0,0.0
1772067074_E11,1772067074_E11,oligodendrocytes,2882,10093.0,oligodendrocytes,2882,0.0,0.0
1772067064_B06,1772067064_B06,oligodendrocytes,2002,4551.0,oligodendrocytes,2002,0.0,0.0
1772067073_D01,1772067073_D01,oligodendrocytes,1939,6227.0,oligodendrocytes,1940,0.0,0.0
1772067069_A09,1772067069_A09,oligodendrocytes,2138,5833.0,oligodendrocytes,2138,0.0,0.0
1772071041_D06,1772071041_D06,oligodendrocytes,3063,10469.0,oligodendrocytes,3063,0.0,0.0
1772071040_H06,1772071040_H06,oligodendrocytes,2563,9809.0,oligodendrocytes,2563,0.0,0.0
1772071040_H10,1772071040_H10,oligodendrocytes,2793,9063.0,oligodendrocytes,2793,0.0,0.0
1772062111_B11,1772062111_B11,oligodendrocytes,1883,7295.0,oligodendrocytes,1883,0.0,0.0
1772067064_C08,1772067064_C08,oligodendrocytes,3787,15478.0,oligodendrocytes,3787,0.0,0.0
1772067069_A02,1772067069_A02,oligodendrocytes,2452,12089.0,oligodendrocytes,2452,0.0,0.0
1772060240_H04,1772060240_H04,oligodendrocytes,3244,10649.0,oligodendrocytes,3245,0.0,0.0
1772062116_B06,1772062116_B06,oligodendrocytes,3300,10832.0,oligodendrocytes,3300,0.0,0.0
1772063063_H07,1772063063_H07,oligodendrocytes,3913,13468.0,oligodendrocytes,3913,0.0,0.0
1772067074_A11,1772067074_A11,oligodendrocytes,4715,22626.0,oligodendrocytes,4715,0.0,0.0
1772062111_B02,1772062111_B02,oligodendrocytes,2485,8984.0,oligodendrocytes,2485,0.0,0.0
1772067074_F04,1772067074_F04,oligodendrocytes,4008,16451.0,oligodendrocytes,4009,0.0,0.0
1772063063_D08,1772063063_D08,oligodendrocytes,3610,13567.0,oligodendrocytes,3610,0.0,0.0
1772071040_G11,1772071040_G11,oligodendrocytes,2882,12203.0,oligodendrocytes,2882,0.0,0.0
1772063063_G10,1772063063_G10,oligodendrocytes,3852,16551.0,oligodendrocytes,3852,0.0,0.0
1772071040_D04,1772071040_D04,oligodendrocytes,2919,11547.0,oligodendrocytes,2921,0.0,0.0
1772062118_C04,1772062118_C04,oligodendrocytes,2581,7540.0,oligodendrocytes,2583,0.0,0.0
1772062109_C12,1772062109_C12,oligodendrocytes,3016,10754.0,oligodendrocytes,3017,0.0,0.0
1772062109_H04,1772062109_H04,oligodendrocytes,2735,8729.0,oligodendrocytes,2735,0.0,0.0
1772071040_G05,1772071040_G05,oligodendrocytes,3135,13544.0,oligodendrocytes,3135,0.0,0.0
1772060240_F06,1772060240_F06,oligodendrocytes,2829,8994.0,oligodendrocytes,2830,0.0,0.0
1772071040_C11,1772071040_C11,oligodendrocytes,4225,19260.0,oligodendrocytes,4225,0.0,0.0
1772067064_C10,1772067064_C10,oligodendrocytes,2767,11097.0,oligodendrocytes,2767,0.0,0.0
1772063070_G06,1772063070_G06,oligodendrocytes,2401,14185.0,oligodendrocytes,2401,0.0,0.0
1772062128_H02,1772062128_H02,oligodendrocytes,1854,10824.0,oligodendrocytes,1855,0.0,0.0
1772062128_D03,1772062128_D03,oligodendrocytes,2407,12040.0,oligodendrocytes,2408,0.0,0.0
1772063061_B12,1772063061_B12,oligodendrocytes,2340,9971.0,oligodendrocytes,2340,0.0,0.0
1772058148_C02,1772058148_C02,oligodendrocytes,3167,10158.0,oligodendrocytes,3167,0.0,0.0
1772062116_C11,1772062116_C11,oligodendrocytes,3327,12803.0,oligodendrocytes,3327,0.0,0.0
1772063061_F04,1772063061_F04,oligodendrocytes,2127,8119.0,oligodendrocytes,2127,0.0,0.0
1772060225_D12,1772060225_D12,oligodendrocytes,2721,10422.0,oligodendrocytes,2721,0.0,0.0
1772058177_C06,1772058177_C06,oligodendrocytes,3076,14668.0,oligodendrocytes,3077,0.0,0.0
1772060240_B12,1772060240_B12,oligodendrocytes,3451,11774.0,oligodendrocytes,3451,0.0,0.0
1772062113_B06,1772062113_B06,oligodendrocytes,3974,20988.0,oligodendrocytes,3975,0.0,0.0
1772062114_H12,1772062114_H12,oligodendrocytes,2571,8361.0,oligodendrocytes,2574,0.0,0.0
1772063062_A06,1772063062_A06,oligodendrocytes,3373,13650.0,oligodendrocytes,3374,0.0,0.0
1772062109_G05,1772062109_G05,oligodendrocytes,3012,9360.0,oligodendrocytes,3012,0.0,0.0
1772063079_C12,1772063079_C12,oligodendrocytes,2624,13701.0,oligodendrocytes,2624,0.0,0.0
1772062116_G06,1772062116_G06,oligodendrocytes,3468,13341.0,oligodendrocytes,3470,0.0,0.0
1772062113_G01,1772062113_G01,oligodendrocytes,3839,17558.0,oligodendrocytes,3839,0.0,0.0
1772062113_F02,1772062113_F02,oligodendrocytes,5714,24165.0,oligodendrocytes,5715,0.0,0.0
1772062113_B01,1772062113_B01,oligodendrocytes,3852,20160.0,oligodendrocytes,3853,0.0,0.0
1772062111_C09,1772062111_C09,oligodendrocytes,2663,10201.0,oligodendrocytes,2663,0.0,0.0
1772062111_G02,1772062111_G02,oligodendrocytes,3027,15408.0,oligodendrocytes,3027,0.0,0.0
1772060224_A07,1772060224_A07,oligodendrocytes,3583,13813.0,oligodendrocytes,3583,0.0,0.0
1772062113_F07,1772062113_F07,oligodendrocytes,3582,16231.0,oligodendrocytes,3585,0.0,0.0
1772062114_F03,1772062114_F03,oligodendrocytes,4258,18540.0,oligodendrocytes,4260,0.0,0.0
1772062111_D11,1772062111_D11,oligodendrocytes,3032,13830.0,oligodendrocytes,3032,0.0,0.0
1772058171_F05,1772058171_F05,oligodendrocytes,1805,8415.0,oligodendrocytes,1806,0.0,0.0
1772062111_E03,1772062111_E03,oligodendrocytes,2534,9434.0,oligodendrocytes,2534,0.0,0.0
1772062113_A05,1772062113_A05,oligodendrocytes,4014,20016.0,oligodendrocytes,4014,0.0,0.0
1772060224_C04,1772060224_C04,oligodendrocytes,3944,16908.0,oligodendrocytes,3944,0.0,0.0
1772058171_G08,1772058171_G08,oligodendrocytes,2235,11815.0,oligodendrocytes,2235,0.0,0.0
1772062113_B04,1772062113_B04,oligodendrocytes,4308,18706.0,oligodendrocytes,4309,0.0,0.0
1772062113_D09,1772062113_D09,oligodendrocytes,3219,13049.0,oligodendrocytes,3220,0.0,0.0
1772062109_C07,1772062109_C07,oligodendrocytes,3221,12334.0,oligodendrocytes,3222,0.0,0.0
1772062109_F01,1772062109_F01,oligodendrocytes,4037,17298.0,oligodendrocytes,4037,0.0,0.0
1772062113_G11,1772062113_G11,oligodendrocytes,4227,20680.0,oligodendrocytes,4227,0.0,0.0
1772062114_A03,1772062114_A03,oligodendrocytes,3280,12413.0,oligodendrocytes,3282,0.0,0.0
1772058177_A02,1772058177_A02,oligodendrocytes,3169,15614.0,oligodendrocytes,3169,0.0,0.0
1772058171_C03,1772058171_C03,oligodendrocytes,2398,15536.0,oligodendrocytes,2399,0.0,0.0
1772062109_A07,1772062109_A07,oligodendrocytes,3393,12905.0,oligodendrocytes,3394,0.0,0.0
1772063061_A07,1772063061_A07,oligodendrocytes,3235,11293.0,oligodendrocytes,3236,0.0,0.0
1772062111_G01,1772062111_G01,oligodendrocytes,2575,10882.0,oligodendrocytes,2575,0.0,0.0
1772058171_C12,1772058171_C12,oligodendrocytes,2101,9551.0,oligodendrocytes,2101,0.0,0.0
1772058171_D10,1772058171_D10,oligodendrocytes,2424,12655.0,oligodendrocytes,2424,0.0,0.0
1772062109_B01,1772062109_B01,oligodendrocytes,3408,12125.0,oligodendrocytes,3408,0.0,0.0
1772063079_F07,1772063079_F07,oligodendrocytes,3618,15444.0,oligodendrocytes,3619,0.0,0.0
1772058171_H02,1772058171_H02,oligodendrocytes,3773,34172.0,oligodendrocytes,3775,0.0,0.0
1772062128_H11,1772062128_H11,oligodendrocytes,1917,8595.0,oligodendrocytes,1917,0.0,0.0
1772066108_D06,1772066108_D06,oligodendrocytes,3447,12167.0,oligodendrocytes,3449,0.0,0.0
1772062111_D05,1772062111_D05,oligodendrocytes,2258,10280.0,oligodendrocytes,2258,0.0,0.0
1772062113_C03,1772062113_C03,oligodendrocytes,4839,18040.0,oligodendrocytes,4839,0.0,0.0
1772062116_B12,1772062116_B12,oligodendrocytes,4040,11209.0,oligodendrocytes,4043,0.0,0.0
1772062118_F02,1772062118_F02,oligodendrocytes,4016,11384.0,oligodendrocytes,4016,0.0,0.0
1772062114_C07,1772062114_C07,oligodendrocytes,2468,8853.0,oligodendrocytes,2471,0.0,0.0
1772067057_B03,1772067057_B03,oligodendrocytes,4698,15596.0,oligodendrocytes,4698,0.0,0.0
1772062118_F08,1772062118_F08,oligodendrocytes,2275,6490.0,oligodendrocytes,2275,0.0,0.0
1772062114_B03,1772062114_B03,oligodendrocytes,2928,9389.0,oligodendrocytes,2931,0.0,0.0
1772058171_D06,1772058171_D06,oligodendrocytes,3217,19532.0,oligodendrocytes,3218,0.0,0.0
1772063062_C10,1772063062_C10,oligodendrocytes,2431,7941.0,oligodendrocytes,2431,0.0,0.0
1772058171_C09,1772058171_C09,oligodendrocytes,2457,10667.0,oligodendrocytes,2457,0.0,0.0
1772063062_C07,1772063062_C07,oligodendrocytes,3365,15845.0,oligodendrocytes,3365,0.0,0.0
1772062116_E08,1772062116_E08,oligodendrocytes,3220,9755.0,oligodendrocytes,3220,0.0,0.0
1772062116_E07,1772062116_E07,oligodendrocytes,4102,15294.0,oligodendrocytes,4104,0.0,0.0
1772062113_B03,1772062113_B03,oligodendrocytes,3459,10803.0,oligodendrocytes,3470,0.0,0.0
1772062116_A09,1772062116_A09,oligodendrocytes,3559,10236.0,oligodendrocytes,3559,0.0,0.0
1772062114_E11,1772062114_E11,oligodendrocytes,2637,8433.0,oligodendrocytes,2638,0.0,0.0
1772062128_H05,1772062128_H05,oligodendrocytes,2581,12124.0,oligodendrocytes,2581,0.0,0.0
1772058148_A06,1772058148_A06,oligodendrocytes,2802,10050.0,oligodendrocytes,2803,0.0,0.0
1772062111_G11,1772062111_G11,oligodendrocytes,2420,8957.0,oligodendrocytes,2420,0.0,0.0
1772062113_A01,1772062113_A01,oligodendrocytes,3561,13867.0,oligodendrocytes,3561,0.0,0.0
1772060224_G06,1772060224_G06,oligodendrocytes,3817,15874.0,oligodendrocytes,3817,0.0,0.0
1772062109_A12,1772062109_A12,oligodendrocytes,3353,12885.0,oligodendrocytes,3353,0.0,0.0
1772062115_B06,1772062115_B06,oligodendrocytes,2520,7960.0,oligodendrocytes,2520,0.0,0.0
1772066108_G12,1772066108_G12,oligodendrocytes,3140,10984.0,oligodendrocytes,3143,0.0,0.0
1772071040_D12,1772071040_D12,oligodendrocytes,2434,9843.0,oligodendrocytes,2434,0.0,0.0
1772058171_F06,1772058171_F06,oligodendrocytes,2482,14988.0,oligodendrocytes,2482,0.0,0.0
1772063063_D06,1772063063_D06,oligodendrocytes,4847,16869.0,oligodendrocytes,4848,0.0,0.0
1772062116_D04,1772062116_D04,oligodendrocytes,3018,9764.0,oligodendrocytes,3019,0.0,0.0
1772063064_D06,1772063064_D06,oligodendrocytes,3074,10003.0,oligodendrocytes,3075,0.0,0.0
1772063074_G12,1772063074_G12,oligodendrocytes,2787,8781.0,oligodendrocytes,2787,0.0,0.0
1772062113_A02,1772062113_A02,oligodendrocytes,4062,13674.0,oligodendrocytes,4062,0.0,0.0
1772058148_A04,1772058148_A04,oligodendrocytes,3795,11249.0,oligodendrocytes,3795,0.0,0.0
1772062113_A12,1772062113_A12,oligodendrocytes,3938,14372.0,oligodendrocytes,3950,0.0,0.0
1772063062_H08,1772063062_H08,oligodendrocytes,2909,9401.0,oligodendrocytes,2909,0.0,0.0
1772063063_B06,1772063063_B06,oligodendrocytes,3339,12553.0,oligodendrocytes,3339,0.0,0.0
1772062113_F03,1772062113_F03,oligodendrocytes,5202,23082.0,oligodendrocytes,5204,0.0,0.0
1772062109_C03,1772062109_C03,oligodendrocytes,2816,8824.0,oligodendrocytes,2816,0.0,0.0
1772062116_F04,1772062116_F04,oligodendrocytes,3735,13054.0,oligodendrocytes,3738,0.0,0.0
1772063062_G01,1772063062_G01,oligodendrocytes,2959,9240.0,oligodendrocytes,2959,0.0,0.0
1772062116_E02,1772062116_E02,oligodendrocytes,2519,8336.0,oligodendrocytes,2519,0.0,0.0
1772063062_C01,1772063062_C01,oligodendrocytes,2846,8110.0,oligodendrocytes,2846,0.0,0.0
1772063074_H11,1772063074_H11,oligodendrocytes,2679,8667.0,oligodendrocytes,2679,0.0,0.0
1772063079_D07,1772063079_D07,oligodendrocytes,2161,8594.0,oligodendrocytes,2161,0.0,0.0
1772071040_G04,1772071040_G04,oligodendrocytes,3767,12525.0,oligodendrocytes,3767,0.0,0.0
1772063063_A01,1772063063_A01,oligodendrocytes,5060,18900.0,oligodendrocytes,5060,0.0,0.0
1772063063_A12,1772063063_A12,oligodendrocytes,4031,17442.0,oligodendrocytes,4032,0.0,0.0
1772071014_D12,1772071014_D12,oligodendrocytes,2126,8539.0,oligodendrocytes,2126,0.0,0.0
1772062109_A09,1772062109_A09,oligodendrocytes,2587,7161.0,oligodendrocytes,2587,0.0,0.0
1772067069_G04,1772067069_G04,oligodendrocytes,2713,12313.0,oligodendrocytes,2713,0.0,0.0
1772062111_E11,1772062111_E11,oligodendrocytes,2934,11168.0,oligodendrocytes,2935,0.0,0.0
1772063074_A11,1772063074_A11,oligodendrocytes,2249,6653.0,oligodendrocytes,2250,0.0,0.0
1772063062_G11,1772063062_G11,oligodendrocytes,2325,7973.0,oligodendrocytes,2325,0.0,0.0
1772062118_H04,1772062118_H04,oligodendrocytes,2983,9623.0,oligodendrocytes,2983,0.0,0.0
1772062109_F04,1772062109_F04,oligodendrocytes,3155,9716.0,oligodendrocytes,3155,0.0,0.0
1772060240_C04,1772060240_C04,oligodendrocytes,5001,17719.0,oligodendrocytes,5002,0.0,0.0
1772067074_F06,1772067074_F06,oligodendrocytes,2629,9666.0,oligodendrocytes,2629,0.0,0.0
1772063063_B10,1772063063_B10,oligodendrocytes,3296,9481.0,oligodendrocytes,3296,0.0,0.0
1772071041_A08,1772071041_A08,oligodendrocytes,2328,7875.0,oligodendrocytes,2328,0.0,0.0
1772063062_B04,1772063062_B04,oligodendrocytes,2568,8079.0,oligodendrocytes,2568,0.0,0.0
1772066097_B12,1772066097_B12,oligodendrocytes,2554,7544.0,oligodendrocytes,2554,0.0,0.0
1772062114_E05,1772062114_E05,oligodendrocytes,2645,8059.0,oligodendrocytes,2646,0.0,0.0
1772063077_D02,1772063077_D02,oligodendrocytes,2227,9228.0,oligodendrocytes,2227,0.0,0.0
1772060240_G11,1772060240_G11,oligodendrocytes,3127,10523.0,oligodendrocytes,3127,0.0,0.0
1772063074_C12,1772063074_C12,oligodendrocytes,1974,5967.0,oligodendrocytes,1975,0.0,0.0
1772062118_H10,1772062118_H10,oligodendrocytes,3063,8840.0,oligodendrocytes,3064,0.0,0.0
1772060224_H04,1772060224_H04,oligodendrocytes,2297,7620.0,oligodendrocytes,2297,0.0,0.0
1772060240_F04,1772060240_F04,oligodendrocytes,3111,9563.0,oligodendrocytes,3111,0.0,0.0
1772063062_F12,1772063062_F12,oligodendrocytes,2611,9845.0,oligodendrocytes,2612,0.0,0.0
1772062115_D05,1772062115_D05,oligodendrocytes,1917,4926.0,oligodendrocytes,1917,0.0,0.0
1772071040_D05,1772071040_D05,oligodendrocytes,2235,6585.0,oligodendrocytes,2238,0.0,0.0
1772063074_G07,1772063074_G07,oligodendrocytes,2847,8487.0,oligodendrocytes,2848,0.0,0.0
1772063063_G02,1772063063_G02,oligodendrocytes,3375,9867.0,oligodendrocytes,3375,0.0,0.0
1772063061_G08,1772063061_G08,oligodendrocytes,2428,8607.0,oligodendrocytes,2428,0.0,0.0
1772063061_D10,1772063061_D10,oligodendrocytes,1934,6832.0,oligodendrocytes,1934,0.0,0.0
